ID,1Y,2Y,3Y,4Y,5Y,7Y,10Y,15Y,20Y,25Y
2012-04-16,0.128271,0.360431,0.664629,0.992063,1.312284,1.870205,2.445909,2.876363,2.983028,2.979781
2012-04-13,0.116857,0.333111,0.629570,0.954303,1.274729,1.836691,2.419007,2.854099,2.960377,2.955232
2012-04-12,0.123561,0.338855,0.631474,0.952519,1.270726,1.833397,2.424291,2.871685,2.977817,2.964052
2012-04-11,0.135461,0.355997,0.655465,0.983074,1.306625,1.875346,2.466088,2.903820,3.000735,2.980945
2012-04-10,0.139027,0.352221,0.650825,0.980732,1.307721,1.882754,2.477520,2.912109,3.003162,2.978632
2012-04-05,0.145269,0.361839,0.663208,0.995420,1.324352,1.902445,2.500339,2.937851,3.030384,3.006674
2012-04-04,0.148643,0.368892,0.668040,0.995818,1.320120,1.891512,2.486264,2.924165,3.013431,2.982318
2012-04-03,0.154765,0.375221,0.673298,0.999488,1.322135,1.890848,2.483732,2.921934,3.012555,2.982589
2012-04-02,0.156236,0.367180,0.660610,0.984888,1.307006,1.875904,2.468234,2.902312,2.988214,2.954522
2012-03-30,0.160160,0.392054,0.692917,1.018074,1.338583,1.904259,2.497886,2.938990,3.023868,2.980695
2012-03-29,0.152496,0.386647,0.693325,1.025605,1.353189,1.930363,2.533010,2.975575,3.056767,3.009885
2012-03-28,0.151650,0.392307,0.706096,1.044481,1.376509,1.957544,2.557973,2.993391,3.073460,3.031037
2012-03-27,0.164000,0.412532,0.728769,1.066461,1.396172,1.971166,2.564226,2.994367,3.073470,3.031219
2012-03-26,0.159234,0.408377,0.727535,1.068416,1.400599,1.977401,2.567596,2.991190,3.069470,3.031321
2012-03-23,0.164898,0.414801,0.730245,1.065498,1.391701,1.958516,2.541251,2.965749,3.050326,3.018577
2012-03-22,0.178488,0.443611,0.765936,1.103962,1.431243,1.999414,2.585422,3.012415,3.090277,3.045195
2012-03-21,0.190707,0.465182,0.793920,1.135448,1.463771,2.029107,2.606617,3.025799,3.107909,3.074202
2012-03-20,0.197291,0.488376,0.826078,1.171814,1.501541,2.065901,2.640254,3.057320,3.139769,3.106792
2012-03-19,0.196023,0.485759,0.821556,1.165253,1.493085,2.054663,2.627824,3.048650,3.137943,3.112260
2012-03-16,0.210086,0.500578,0.837870,1.183477,1.513394,2.079079,2.657271,3.083168,3.174963,3.150579
2012-03-15,0.165424,0.427917,0.757084,1.102830,1.434974,2.001991,2.572468,2.990207,3.097878,3.104973
2012-03-14,0.151064,0.391105,0.708874,1.049815,1.380891,1.950618,2.527467,2.953311,3.067108,3.079527
2012-03-13,0.134503,0.356229,0.665059,1.001498,1.329838,1.895000,2.464418,2.882054,2.995848,3.012894
2012-03-12,0.115301,0.335275,0.645808,0.983945,1.312617,1.873961,2.432510,2.837860,2.951433,2.974339
2012-03-09,0.122537,0.337839,0.646881,0.985354,1.315275,1.879747,2.441416,2.846688,2.957149,2.976552
2012-03-08,0.105931,0.322600,0.634098,0.975216,1.307536,1.875576,2.440121,2.847748,2.960273,2.981733
2012-03-07,0.114046,0.338311,0.653580,0.996020,1.328209,1.894151,2.455441,2.861740,2.976166,3.000320
2012-03-06,0.118771,0.344166,0.661489,1.005885,1.339531,1.906789,2.467852,2.873878,2.990119,3.016999
2012-03-05,0.117962,0.340980,0.657663,1.001901,1.335334,1.901571,2.460673,2.866112,2.985037,3.015661
2012-03-02,0.111853,0.335838,0.652955,0.996353,1.327725,1.887741,2.437701,2.837169,2.958925,2.995247
2012-03-01,0.135211,0.364302,0.684109,1.028701,1.360339,1.919352,2.466157,2.859511,2.975895,3.008062
2012-02-29,0.146990,0.372214,0.692867,1.040544,1.375984,1.941755,2.493556,2.885421,2.996407,3.023380
2012-02-28,0.161473,0.388904,0.707760,1.052203,1.384361,1.945529,2.495520,2.889089,3.000442,3.025895
2012-02-27,0.171079,0.399947,0.718627,1.062370,1.393800,1.953975,2.503179,2.894630,3.002473,3.024204
2012-02-24,0.191616,0.429489,0.751507,1.095893,1.426857,1.985403,2.532511,2.919905,3.022213,3.038295
2012-02-23,0.201512,0.447150,0.770965,1.114192,1.442763,1.996018,2.537189,2.918734,3.016731,3.029125
2012-02-22,0.209194,0.465358,0.796003,1.143711,1.475263,2.031887,2.574936,2.956199,3.052334,3.062585
2012-02-21,0.222057,0.477724,0.811974,1.163824,1.498475,2.056869,2.595319,2.967019,3.059480,3.070160
2012-02-20,0.219994,0.478229,0.815558,1.168725,1.502532,2.054798,2.582422,2.949729,3.052126,3.077037
2012-02-17,0.220525,0.470680,0.808290,1.164702,1.501993,2.058130,2.583766,2.941333,3.036391,3.057169
2012-02-16,0.213076,0.452175,0.779909,1.129260,1.462454,2.017070,2.547729,2.912639,3.008977,3.028294
2012-02-15,0.201445,0.429075,0.753035,1.102807,1.438463,1.999660,2.538467,2.910439,3.010000,3.031225
2012-02-14,0.201863,0.431119,0.752316,1.098942,1.432746,1.995155,2.542953,2.929522,3.035684,3.058510
2012-02-13,0.202010,0.420969,0.735373,1.078364,1.411045,1.975998,2.532039,2.929962,3.041537,3.066422
2012-02-10,0.191176,0.418241,0.740437,1.090063,1.427939,1.999273,2.558152,2.954294,3.063316,3.086460
2012-02-09,0.198910,0.431604,0.755143,1.104677,1.442425,2.015160,2.579547,2.985245,3.099657,3.125119
2012-02-08,0.191549,0.416254,0.740461,1.093639,1.435162,2.012012,2.574648,2.972730,3.083843,3.109584
2012-02-07,0.180059,0.397084,0.720710,1.075997,1.420082,2.000237,2.562918,2.958051,3.068766,3.096023
2012-02-06,0.174240,0.381513,0.697730,1.048235,1.389855,1.969767,2.536163,2.932618,3.036405,3.053599
2012-02-03,0.157879,0.398750,0.725880,1.076383,1.413836,1.985120,2.548395,2.952098,3.059618,3.074679
2012-02-02,0.166251,0.393568,0.708120,1.049843,1.382752,1.954440,2.526672,2.932208,3.019984,3.005933
2012-02-01,0.193233,0.422770,0.733784,1.070181,1.397996,1.962953,2.533042,2.942034,3.031562,3.016556
2012-01-31,0.206116,0.449253,0.761562,1.095179,1.420188,1.984496,2.563083,2.983270,3.066955,3.035383
2012-01-30,0.227299,0.465141,0.765123,1.085671,1.399944,1.953021,2.533816,2.967629,3.050336,3.003469
2012-01-27,0.211161,0.459951,0.772187,1.103616,1.426337,1.988950,2.572457,3.005232,3.093148,3.056532
2012-01-26,0.206287,0.470586,0.791848,1.128829,1.455339,2.023392,2.612949,3.050199,3.135796,3.093043
2012-01-25,0.221519,0.491324,0.828244,1.181381,1.520364,2.099322,2.682249,3.098474,3.174416,3.129443
